X, Y, Pressure, TiltX, TiltY, Time
570.1425,516.166666666667,0.560791015625,11818,11344,00:26.0345539
574.1325,513,0.562744140625,11772,11305,00:26.0502507
580.1175,508.186666666667,0.564697265625,11724,11262,00:26.0659556
583.5375,505.273333333333,0.568603515625,11724,11262,00:26.0659556
584.3925,504.513333333333,0.568603515625,11724,11262,00:26.0815818
586.9575,502.233333333333,0.57080078125,11724,11262,00:26.0970470
590.52,499.066666666667,0.572998046875,11664,11339,00:26.0970470
591.5175,498.433333333333,0.574951171875,11664,11339,00:26.1126814
594.225,496.28,0.574951171875,11664,11339,00:26.1282895
598.9275,492.986666666667,0.579345703125,11664,11339,00:26.1347945
600.6375,491.72,0.579345703125,11664,11339,00:26.1504274
603.7725,489.313333333333,0.579345703125,11618,11297,00:26.1660475
606.765,487.16,0.581787109375,11618,11297,00:26.1816675
610.185,485.133333333333,0.584228515625,11618,11297,00:26.1816675
611.1825,484.626666666667,0.584228515625,11618,11297,00:26.1972858
613.89,482.98,0.590087890625,11598,11321,00:26.2129103
618.5925,480.32,0.58935546875,11598,11321,00:26.2285776
622.155,478.166666666667,0.58935546875,11598,11321,00:26.2350844
623.01,477.533333333333,0.58935546875,11547,11274,00:26.2507216
627,474.62,0.58935546875,11421,11323,00:26.2507216
627.7125,474.113333333333,0.58935546875,11421,11323,00:26.2663437
629.85,472.213333333333,0.59130859375,11377,11368,00:26.2820087
632.985,469.933333333333,0.59326171875,11377,11368,00:26.2820087
633.84,469.426666666667,0.59326171875,11377,11368,00:26.2975747
636.2625,467.653333333333,0.59521484375,11377,11368,00:26.3132229
639.825,465.373333333333,0.597412109375,11377,11368,00:26.3353396
643.1025,463.093333333333,0.60302734375,11332,11323,00:26.3511533
647.805,459.673333333333,0.609619140625,11289,11280,00:26.3666454
650.7975,457.393333333333,0.61181640625,11267,11301,00:26.3822159
653.505,455.493333333333,0.61376953125,11193,11371,00:26.3822159
654.075,455.24,0.61572265625,11193,11371,00:26.3978290
656.2125,454.353333333333,0.61767578125,11122,11431,00:26.4134633
658.2075,453.72,0.61767578125,11122,11431,00:26.4134633
658.4925,453.466666666667,0.61767578125,11122,11431,00:26.4290722
659.49,452.833333333333,0.61962890625,11122,11431,00:26.4517634
660.4875,452.2,0.61083984375,11122,11431,00:26.4517634
Time Elapsed till drawing started: 00:02.9615329
Time Elapsed till drawing submit: 00:29.2702078
